run_id,doc_id,doc_index,model,field,field_type,extracted_value,extraction_latency_ms,extraction_error,judge_verdict,judge_confidence,judge_probabilities,judge_grounded_noul,judge_correction_value,judge_correction_confidence,judge_reason,reason_source,judge_latency_ms,judge_error,decision,final_value,final_value_source,gt_value,gt_present,gt_multivalued,exact_match_before,normalized_match_before,exact_match_after,normalized_match_after
20260920T192325Z,test-4,4,openai/gpt-oss-20b,total.menuqty_cnt,number,4,2222.1542920015054,,FAIL,0.32,"{""PASS"": 0.45, ""FAIL"": 0.55, ""UNCERTAIN"": 0.0}",0.05,4,0.85,"Jev selected FAIL with confidence 0.32; distribution [FAIL=0.55, PASS=0.45, UNCERTAIN=0.00]; value does NOT appear verbatim in the document (noul=0.05); suggests corrected value '4' (confidence 0.85).",derived_from_jev_probabilities,410.13012499024626,,review,4,extraction,,False,False,False,False,False,False
20260920T192325Z,test-4,4,openai/gpt-oss-20b,total.total_price,currency,"174,600",2222.1542920015054,,PASS,1.0,"{""PASS"": 1.0, ""FAIL"": 0.0, ""UNCERTAIN"": 0.0}",0.95,,,"Jev selected PASS with confidence 1.00; distribution [PASS=1.00, FAIL=0.00, UNCERTAIN=0.00]; value appears verbatim in the document (noul=0.95).",derived_from_jev_probabilities,410.13012499024626,,accept,"174,600",extraction,"174,600",True,False,True,True,True,True
20260920T192325Z,test-5,5,openai/gpt-oss-20b,menu.first_item_cnt,number,,15041.71900000074,,FAIL,0.88,"{""PASS"": 0.08, ""FAIL"": 0.92, ""UNCERTAIN"": 0.0}",0.04,1.00,0.83,"Jev selected FAIL with confidence 0.88; distribution [FAIL=0.92, PASS=0.08, UNCERTAIN=0.00]; value does NOT appear verbatim in the document (noul=0.04); suggests corrected value '1.00' (confidence 0.83).",derived_from_jev_probabilities,314.38420800259337,,correct,1.00,judge_correction,,False,False,True,True,False,False
20260920T192325Z,test-5,5,openai/gpt-oss-20b,menu.first_item_name,text,PB-1 10% 2.818,15041.71900000074,,FAIL,0.95,"{""PASS"": 0.03, ""FAIL"": 0.97, ""UNCERTAIN"": 0.0}",0.37,TRAD KY TOAST CARTE,0.9,"Jev selected FAIL with confidence 0.95; distribution [FAIL=0.97, PASS=0.03, UNCERTAIN=0.00]; verbatim presence is ambiguous (noul=0.37); suggests corrected value 'TRAD KY TOAST CARTE' (confidence 0.90).",derived_from_jev_probabilities,314.38420800259337,,correct,TRAD KY TOAST CARTE,judge_correction,TRAD KY TOAST CARTE,True,False,False,False,True,True
20260920T192325Z,test-5,5,openai/gpt-oss-20b,menu.first_item_price,currency,2.818,15041.71900000074,,FAIL,0.98,"{""PASS"": 0.01, ""FAIL"": 0.99, ""UNCERTAIN"": 0.0}",0.28,28.182,0.94,"Jev selected FAIL with confidence 0.98; distribution [FAIL=0.99, PASS=0.01, UNCERTAIN=0.00]; verbatim presence is ambiguous (noul=0.28); suggests corrected value '28.182' (confidence 0.94).",derived_from_jev_probabilities,314.38420800259337,,correct,28.182,judge_correction,28.182,True,False,False,False,True,True
20260920T192325Z,test-5,5,openai/gpt-oss-20b,sub_total.discount_price,currency,,15041.71900000074,,FAIL,0.58,"{""PASS"": 0.28, ""FAIL"": 0.72, ""UNCERTAIN"": 0.0}",0.09,2.818,0.7,"Jev selected FAIL with confidence 0.58; distribution [FAIL=0.72, PASS=0.28, UNCERTAIN=0.00]; value does NOT appear verbatim in the document (noul=0.09); suggests corrected value '2.818' (confidence 0.70).",derived_from_jev_probabilities,314.38420800259337,,review,,extraction,,False,False,True,True,True,True
20260920T192325Z,test-5,5,openai/gpt-oss-20b,sub_total.service_price,currency,,15041.71900000074,,PASS,0.35,"{""PASS"": 0.5599999999999999, ""FAIL"": 0.43, ""UNCERTAIN"": 0.01}",0.06,,,"Jev selected PASS with confidence 0.35; distribution [PASS=0.56, FAIL=0.43, UNCERTAIN=0.01]; value does NOT appear verbatim in the document (noul=0.06).",derived_from_jev_probabilities,314.38420800259337,,review,,extraction,,False,False,True,True,True,True
20260920T192325Z,test-5,5,openai/gpt-oss-20b,sub_total.subtotal_price,currency,28.182,15041.71900000074,,PASS,0.94,"{""PASS"": 0.96, ""FAIL"": 0.04, ""UNCERTAIN"": 0.0}",0.94,,,"Jev selected PASS with confidence 0.94; distribution [PASS=0.96, FAIL=0.04, UNCERTAIN=0.00]; value appears verbatim in the document (noul=0.94).",derived_from_jev_probabilities,314.38420800259337,,accept,28.182,extraction,28.182,True,False,True,True,True,True
20260920T192325Z,test-5,5,openai/gpt-oss-20b,sub_total.tax_price,currency,,15041.71900000074,,FAIL,0.75,"{""PASS"": 0.16, ""FAIL"": 0.84, ""UNCERTAIN"": 0.0}",0.07,2.818,0.93,"Jev selected FAIL with confidence 0.75; distribution [FAIL=0.84, PASS=0.16, UNCERTAIN=0.00]; value does NOT appear verbatim in the document (noul=0.07); suggests corrected value '2.818' (confidence 0.93).",derived_from_jev_probabilities,314.38420800259337,,correct,2.818,judge_correction,2.818,True,False,False,False,True,True
20260920T192325Z,test-5,5,openai/gpt-oss-20b,total.cashprice,currency,31.000,15041.71900000074,,PASS,1.0,"{""PASS"": 1.0, ""FAIL"": 0.0, ""UNCERTAIN"": 0.0}",0.94,,,"Jev selected PASS with confidence 1.00; distribution [PASS=1.00, FAIL=0.00, UNCERTAIN=0.00]; value appears verbatim in the document (noul=0.94).",derived_from_jev_probabilities,314.38420800259337,,accept,31.000,extraction,31.000,True,False,True,True,True,True
20260920T192325Z,test-5,5,openai/gpt-oss-20b,total.changeprice,currency,,15041.71900000074,,PASS,0.92,"{""PASS"": 0.95, ""FAIL"": 0.05, ""UNCERTAIN"": 0.0}",0.08,,,"Jev selected PASS with confidence 0.92; distribution [PASS=0.95, FAIL=0.05, UNCERTAIN=0.00]; value does NOT appear verbatim in the document (noul=0.08).",derived_from_jev_probabilities,314.38420800259337,,accept,,extraction,,False,False,True,True,True,True
20260920T192325Z,test-5,5,openai/gpt-oss-20b,total.creditcardprice,currency,,15041.71900000074,,PASS,0.99,"{""PASS"": 1.0, ""FAIL"": 0.0, ""UNCERTAIN"": 0.0}",0.08,,,"Jev selected PASS with confidence 0.99; distribution [PASS=1.00, FAIL=0.00, UNCERTAIN=0.00]; value does NOT appear verbatim in the document (noul=0.08).",derived_from_jev_probabilities,314.38420800259337,,accept,,extraction,,False,False,True,True,True,True
20260920T192325Z,test-5,5,openai/gpt-oss-20b,total.menuqty_cnt,number,,15041.71900000074,,FAIL,0.82,"{""PASS"": 0.12, ""FAIL"": 0.88, ""UNCERTAIN"": 0.0}",0.04,1.00,0.79,"Jev selected FAIL with confidence 0.82; distribution [FAIL=0.88, PASS=0.12, UNCERTAIN=0.00]; value does NOT appear verbatim in the document (noul=0.04); suggests corrected value '1.00' (confidence 0.79).",derived_from_jev_probabilities,314.38420800259337,,correct,1.00,judge_correction,1.00,True,False,False,False,True,True
20260920T192325Z,test-5,5,openai/gpt-oss-20b,total.total_price,currency,31.000,15041.71900000074,,PASS,1.0,"{""FAIL"": 0.0, ""PASS"": 1.0, ""UNCERTAIN"": 0.0}",0.95,,,"Jev selected PASS with confidence 1.00; distribution [PASS=1.00, FAIL=0.00, UNCERTAIN=0.00]; value appears verbatim in the document (noul=0.95).",derived_from_jev_probabilities,314.38420800259337,,accept,31.000,extraction,31.000,True,False,True,True,True,True
20260920T192325Z,test-6,6,openai/gpt-oss-20b,menu.first_item_cnt,number,1,11837.663916987367,,PASS,0.98,"{""PASS"": 0.99, ""UNCERTAIN"": 0.0, ""FAIL"": 0.01}",0.88,,,"Jev selected PASS with confidence 0.98; distribution [PASS=0.99, FAIL=0.01, UNCERTAIN=0.00]; value appears verbatim in the document (noul=0.88).",derived_from_jev_probabilities,524.3627090094378,,accept,1,extraction,1,True,False,True,True,True,True
20260920T192325Z,test-6,6,openai/gpt-oss-20b,menu.first_item_name,text,EGG TART,11837.663916987367,,PASS,1.0,"{""UNCERTAIN"": 0.0, ""PASS"": 1.0, ""FAIL"": 0.0}",0.96,,,"Jev selected PASS with confidence 1.00; distribution [PASS=1.00, UNCERTAIN=0.00, FAIL=0.00]; value appears verbatim in the document (noul=0.96).",derived_from_jev_probabilities,524.3627090094378,,accept,EGG TART,extraction,EGG TART,True,False,True,True,True,True
20260920T192325Z,test-6,6,openai/gpt-oss-20b,menu.first_item_price,currency,"13,000",11837.663916987367,,PASS,0.95,"{""UNCERTAIN"": 0.0, ""PASS"": 0.97, ""FAIL"": 0.03}",0.95,,,"Jev selected PASS with confidence 0.95; distribution [PASS=0.97, FAIL=0.03, UNCERTAIN=0.00]; value appears verbatim in the document (noul=0.95).",derived_from_jev_probabilities,524.3627090094378,,accept,"13,000",extraction,"13,000",True,False,True,True,True,True
20260920T192325Z,test-6,6,openai/gpt-oss-20b,sub_total.discount_price,currency,,11837.663916987367,,PASS,0.99,"{""UNCERTAIN"": 0.0, ""PASS"": 0.99, ""FAIL"": 0.01}",0.05,,,"Jev selected PASS with confidence 0.99; distribution [PASS=0.99, FAIL=0.01, UNCERTAIN=0.00]; value does NOT appear verbatim in the document (noul=0.05).",derived_from_jev_probabilities,524.3627090094378,,accept,,extraction,,False,False,True,True,True,True
20260920T192325Z,test-6,6,openai/gpt-oss-20b,sub_total.service_price,currency,,11837.663916987367,,PASS,0.99,"{""UNCERTAIN"": 0.0, ""PASS"": 0.99, ""FAIL"": 0.01}",0.04,,,"Jev selected PASS with confidence 0.99; distribution [PASS=0.99, FAIL=0.01, UNCERTAIN=0.00]; value does NOT appear verbatim in the document (noul=0.04).",derived_from_jev_probabilities,524.3627090094378,,accept,,extraction,,False,False,True,True,True,True
20260920T192325Z,test-6,6,openai/gpt-oss-20b,sub_total.subtotal_price,currency,,11837.663916987367,,FAIL,0.45,"{""UNCERTAIN"": 0.01, ""PASS"": 0.36, ""FAIL"": 0.63}",0.03,"46,000",0.92,"Jev selected FAIL with confidence 0.45; distribution [FAIL=0.63, PASS=0.36, UNCERTAIN=0.01]; value does NOT appear verbatim in the document (noul=0.03); suggests corrected value '46,000' (confidence 0.92).",derived_from_jev_probabilities,524.3627090094378,,review,,extraction,,False,False,True,True,True,True
20260920T192325Z,test-6,6,openai/gpt-oss-20b,sub_total.tax_price,currency,,11837.663916987367,,PASS,0.99,"{""PASS"": 1.0, ""UNCERTAIN"": 0.0, ""FAIL"": 0.0}",0.04,,,"Jev selected PASS with confidence 0.99; distribution [PASS=1.00, UNCERTAIN=0.00, FAIL=0.00]; value does NOT appear verbatim in the document (noul=0.04).",derived_from_jev_probabilities,524.3627090094378,,accept,,extraction,,False,False,True,True,True,True
20260920T192325Z,test-6,6,openai/gpt-oss-20b,total.cashprice,currency,"50,000",11837.663916987367,,PASS,1.0,"{""UNCERTAIN"": 0.0, ""PASS"": 1.0, ""FAIL"": 0.0}",0.9,,,"Jev selected PASS with confidence 1.00; distribution [PASS=1.00, UNCERTAIN=0.00, FAIL=0.00]; value appears verbatim in the document (noul=0.90).",derived_from_jev_probabilities,524.3627090094378,,accept,"50,000",extraction,"50,000",True,False,True,True,True,True
20260920T192325Z,test-6,6,openai/gpt-oss-20b,total.changeprice,currency,"4,000",11837.663916987367,,PASS,0.99,"{""PASS"": 1.0, ""UNCERTAIN"": 0.0, ""FAIL"": 0.0}",0.96,,,"Jev selected PASS with confidence 0.99; distribution [PASS=1.00, UNCERTAIN=0.00, FAIL=0.00]; value appears verbatim in the document (noul=0.96).",derived_from_jev_probabilities,524.3627090094378,,accept,"4,000",extraction,"4,000",True,False,True,True,True,True
20260920T192325Z,test-6,6,openai/gpt-oss-20b,total.creditcardprice,currency,,11837.663916987367,,PASS,0.99,"{""UNCERTAIN"": 0.0, ""PASS"": 1.0, ""FAIL"": 0.0}",0.05,,,"Jev selected PASS with confidence 0.99; distribution [PASS=1.00, UNCERTAIN=0.00, FAIL=0.00]; value does NOT appear verbatim in the document (noul=0.05).",derived_from_jev_probabilities,524.3627090094378,,accept,,extraction,,False,False,True,True,True,True
20260920T192325Z,test-6,6,openai/gpt-oss-20b,total.menuqty_cnt,number,4,11837.663916987367,,FAIL,0.48,"{""UNCERTAIN"": 0.01, ""PASS"": 0.34, ""FAIL"": 0.65}",0.14,4,0.57,"Jev selected FAIL with confidence 0.48; distribution [FAIL=0.65, PASS=0.34, UNCERTAIN=0.01]; value does NOT appear verbatim in the document (noul=0.14); suggests corrected value '4' (confidence 0.57).",derived_from_jev_probabilities,524.3627090094378,,review,4,extraction,,False,False,False,False,False,False
20260920T192325Z,test-6,6,openai/gpt-oss-20b,total.total_price,currency,"46,000",11837.663916987367,,PASS,0.98,"{""PASS"": 0.99, ""UNCERTAIN"": 0.0, ""FAIL"": 0.01}",0.9,,,"Jev selected PASS with confidence 0.98; distribution [PASS=0.99, FAIL=0.01, UNCERTAIN=0.00]; value appears verbatim in the document (noul=0.90).",derived_from_jev_probabilities,524.3627090094378,,accept,"46,000",extraction,"46,000",True,False,True,True,True,True
20260920T192325Z,test-7,7,openai/gpt-oss-20b,menu.first_item_cnt,number,,7529.415042008623,,PASS,0.33,"{""FAIL"": 0.4, ""UNCERTAIN"": 0.05, ""PASS"": 0.55}",0.03,,,"Jev selected PASS with confidence 0.33; distribution [PASS=0.55, FAIL=0.40, UNCERTAIN=0.05]; value does NOT appear verbatim in the document (noul=0.03).",derived_from_jev_probabilities,522.1256660006475,,review,,extraction,,False,False,True,True,True,True
20260920T192325Z,test-7,7,openai/gpt-oss-20b,menu.first_item_name,text,ADD CHICKEN BOX,7529.415042008623,,PASS,0.92,"{""FAIL"": 0.05, ""UNCERTAIN"": 0.0, ""PASS"": 0.95}",0.94,,,"Jev selected PASS with confidence 0.92; distribution [PASS=0.95, FAIL=0.05, UNCERTAIN=0.00]; value appears verbatim in the document (noul=0.94).",derived_from_jev_probabilities,522.1256660006475,,accept,ADD CHICKEN BOX,extraction,Kupon 15,True,False,False,False,False,False
20260920T192325Z,test-7,7,openai/gpt-oss-20b,menu.first_item_price,currency,909,7529.415042008623,,FAIL,0.33,"{""FAIL"": 0.56, ""UNCERTAIN"": 0.01, ""PASS"": 0.43}",0.85,"100,000",0.55,"Jev selected FAIL with confidence 0.33; distribution [FAIL=0.56, PASS=0.43, UNCERTAIN=0.01]; value appears verbatim in the document (noul=0.85); suggests corrected value '100,000' (confidence 0.55).",derived_from_jev_probabilities,522.1256660006475,,review,909,extraction,"100,000",True,False,False,False,False,False
20260920T192325Z,test-7,7,openai/gpt-oss-20b,sub_total.discount_price,currency,"10,091",7529.415042008623,,FAIL,0.97,"{""PASS"": 0.02, ""UNCERTAIN"": 0.0, ""FAIL"": 0.98}",0.24,__FIELD_NOT_PRESENT__,0.52,"Jev selected FAIL with confidence 0.97; distribution [FAIL=0.98, PASS=0.02, UNCERTAIN=0.00]; value does NOT appear verbatim in the document (noul=0.24); suggests the field is absent from the receipt (confidence 0.52).",derived_from_jev_probabilities,522.1256660006475,,correct,,judge_correction,,False,False,False,False,True,True
20260920T192325Z,test-7,7,openai/gpt-oss-20b,sub_total.service_price,currency,,7529.415042008623,,FAIL,0.33,"{""FAIL"": 0.56, ""UNCERTAIN"": 0.0, ""PASS"": 0.44}",0.05,"10,091",0.52,"Jev selected FAIL with confidence 0.33; distribution [FAIL=0.56, PASS=0.44, UNCERTAIN=0.00]; value does NOT appear verbatim in the document (noul=0.05); suggests corrected value '10,091' (confidence 0.52).",derived_from_jev_probabilities,522.1256660006475,,review,,extraction,,False,False,True,True,True,True
20260920T192325Z,test-7,7,openai/gpt-oss-20b,sub_total.subtotal_price,currency,"100,909",7529.415042008623,,PASS,0.62,"{""FAIL"": 0.25, ""UNCERTAIN"": 0.01, ""PASS"": 0.74}",0.96,,,"Jev selected PASS with confidence 0.62; distribution [PASS=0.74, FAIL=0.25, UNCERTAIN=0.01]; value appears verbatim in the document (noul=0.96).",derived_from_jev_probabilities,522.1256660006475,,review,"100,909",extraction,"100,909",True,False,True,True,True,True
20260920T192325Z,test-7,7,openai/gpt-oss-20b,sub_total.tax_price,currency,,7529.415042008623,,FAIL,0.84,"{""FAIL"": 0.9, ""UNCERTAIN"": 0.0, ""PASS"": 0.1}",0.05,"10,091",0.91,"Jev selected FAIL with confidence 0.84; distribution [FAIL=0.90, PASS=0.10, UNCERTAIN=0.00]; value does NOT appear verbatim in the document (noul=0.05); suggests corrected value '10,091' (confidence 0.91).",derived_from_jev_probabilities,522.1256660006475,,correct,"10,091",judge_correction,"10,091",True,False,False,False,True,True
20260920T192325Z,test-7,7,openai/gpt-oss-20b,total.cashprice,currency,"111,000",7529.415042008623,,PASS,0.99,"{""PASS"": 0.99, ""UNCERTAIN"": 0.0, ""FAIL"": 0.01}",0.93,,,"Jev selected PASS with confidence 0.99; distribution [PASS=0.99, FAIL=0.01, UNCERTAIN=0.00]; value appears verbatim in the document (noul=0.93).",derived_from_jev_probabilities,522.1256660006475,,accept,"111,000",extraction,"Rp. 111,000",True,False,False,True,False,True
20260920T192325Z,test-7,7,openai/gpt-oss-20b,total.changeprice,currency,,7529.415042008623,,PASS,0.92,"{""FAIL"": 0.05, ""UNCERTAIN"": 0.0, ""PASS"": 0.95}",0.06,,,"Jev selected PASS with confidence 0.92; distribution [PASS=0.95, FAIL=0.05, UNCERTAIN=0.00]; value does NOT appear verbatim in the document (noul=0.06).",derived_from_jev_probabilities,522.1256660006475,,accept,,extraction,,False,False,True,True,True,True
20260920T192325Z,test-7,7,openai/gpt-oss-20b,total.creditcardprice,currency,,7529.415042008623,,PASS,1.0,"{""PASS"": 1.0, ""UNCERTAIN"": 0.0, ""FAIL"": 0.0}",0.06,,,"Jev selected PASS with confidence 1.00; distribution [PASS=1.00, UNCERTAIN=0.00, FAIL=0.00]; value does NOT appear verbatim in the document (noul=0.06).",derived_from_jev_probabilities,522.1256660006475,,accept,,extraction,,False,False,True,True,True,True
20260920T192325Z,test-7,7,openai/gpt-oss-20b,total.menuqty_cnt,number,,7529.415042008623,,PASS,0.6,"{""FAIL"": 0.24, ""UNCERTAIN"": 0.03, ""PASS"": 0.73}",0.03,,,"Jev selected PASS with confidence 0.60; distribution [PASS=0.73, FAIL=0.24, UNCERTAIN=0.03]; value does NOT appear verbatim in the document (noul=0.03).",derived_from_jev_probabilities,522.1256660006475,,review,,extraction,,False,False,True,True,True,True
20260920T192325Z,test-7,7,openai/gpt-oss-20b,total.total_price,currency,"111,000",7529.415042008623,,PASS,1.0,"{""FAIL"": 0.0, ""UNCERTAIN"": 0.0, ""PASS"": 1.0}",0.95,,,"Jev selected PASS with confidence 1.00; distribution [PASS=1.00, FAIL=0.00, UNCERTAIN=0.00]; value appears verbatim in the document (noul=0.95).",derived_from_jev_probabilities,522.1256660006475,,accept,"111,000",extraction,"111,000",True,False,True,True,True,True
20260920T192325Z,test-8,8,openai/gpt-oss-20b,menu.first_item_cnt,number,1,4320.833874997334,,PASS,0.55,"{""PASS"": 0.7, ""UNCERTAIN"": 0.01, ""FAIL"": 0.29}",0.75,,,"Jev selected PASS with confidence 0.55; distribution [PASS=0.70, FAIL=0.29, UNCERTAIN=0.01]; value appears verbatim in the document (noul=0.75).",derived_from_jev_probabilities,398.2011249900097,,review,1,extraction,1,True,False,True,True,True,True
20260920T192325Z,test-8,8,openai/gpt-oss-20b,menu.first_item_name,text,[REG] BLACK SAKURA,4320.833874997334,,PASS,0.76,"{""PASS"": 0.85, ""UNCERTAIN"": 0.0, ""FAIL"": 0.15}",0.91,,,"Jev selected PASS with confidence 0.76; distribution [PASS=0.85, FAIL=0.15, UNCERTAIN=0.00]; value appears verbatim in the document (noul=0.91).",derived_from_jev_probabilities,398.2011249900097,,accept,[REG] BLACK SAKURA,extraction,[REG] BLACK SAKURA,True,False,True,True,True,True
20260920T192325Z,test-8,8,openai/gpt-oss-20b,menu.first_item_price,currency,0,4320.833874997334,,FAIL,0.74,"{""PASS"": 0.15, ""UNCERTAIN"": 0.03, ""FAIL"": 0.82}",0.42,"45,455",0.81,"Jev selected FAIL with confidence 0.74; distribution [FAIL=0.82, PASS=0.15, UNCERTAIN=0.03]; verbatim presence is ambiguous (noul=0.42); suggests corrected value '45,455' (confidence 0.81).",derived_from_jev_probabilities,398.2011249900097,,review,0,extraction,"45,455",True,False,False,False,False,False
20260920T192325Z,test-8,8,openai/gpt-oss-20b,sub_total.discount_price,currency,,4320.833874997334,,PASS,0.96,"{""PASS"": 0.98, ""UNCERTAIN"": 0.0, ""FAIL"": 0.02}",0.06,,,"Jev selected PASS with confidence 0.96; distribution [PASS=0.98, FAIL=0.02, UNCERTAIN=0.00]; value does NOT appear verbatim in the document (noul=0.06).",derived_from_jev_probabilities,398.2011249900097,,accept,,extraction,,False,False,True,True,True,True
20260920T192325Z,test-8,8,openai/gpt-oss-20b,sub_total.service_price,currency,,4320.833874997334,,PASS,0.44,"{""PASS"": 0.62, ""UNCERTAIN"": 0.01, ""FAIL"": 0.37}",0.04,,,"Jev selected PASS with confidence 0.44; distribution [PASS=0.62, FAIL=0.37, UNCERTAIN=0.01]; value does NOT appear verbatim in the document (noul=0.04).",derived_from_jev_probabilities,398.2011249900097,,review,,extraction,,False,False,True,True,True,True
20260920T192325Z,test-8,8,openai/gpt-oss-20b,sub_total.subtotal_price,currency,"45,455",4320.833874997334,,PASS,0.99,"{""PASS"": 1.0, ""UNCERTAIN"": 0.0, ""FAIL"": 0.0}",0.96,,,"Jev selected PASS with confidence 0.99; distribution [PASS=1.00, UNCERTAIN=0.00, FAIL=0.00]; value appears verbatim in the document (noul=0.96).",derived_from_jev_probabilities,398.2011249900097,,accept,"45,455",extraction,"45,455",True,False,True,True,True,True
20260920T192325Z,test-8,8,openai/gpt-oss-20b,sub_total.tax_price,currency,"4,545",4320.833874997334,,PASS,0.43,"{""PASS"": 0.63, ""UNCERTAIN"": 0.0, ""FAIL"": 0.37}",0.53,,,"Jev selected PASS with confidence 0.43; distribution [PASS=0.63, FAIL=0.37, UNCERTAIN=0.00]; verbatim presence is ambiguous (noul=0.53).",derived_from_jev_probabilities,398.2011249900097,,review,"4,545",extraction,"4,545",True,False,True,True,True,True
20260920T192325Z,test-8,8,openai/gpt-oss-20b,total.cashprice,currency,,4320.833874997334,,PASS,0.99,"{""PASS"": 0.99, ""UNCERTAIN"": 0.0, ""FAIL"": 0.01}",0.05,,,"Jev selected PASS with confidence 0.99; distribution [PASS=0.99, FAIL=0.01, UNCERTAIN=0.00]; value does NOT appear verbatim in the document (noul=0.05).",derived_from_jev_probabilities,398.2011249900097,,accept,,extraction,,False,False,True,True,True,True
20260920T192325Z,test-8,8,openai/gpt-oss-20b,total.changeprice,currency,,4320.833874997334,,PASS,0.96,"{""PASS"": 0.98, ""UNCERTAIN"": 0.0, ""FAIL"": 0.02}",0.05,,,"Jev selected PASS with confidence 0.96; distribution [PASS=0.98, FAIL=0.02, UNCERTAIN=0.00]; value does NOT appear verbatim in the document (noul=0.05).",derived_from_jev_probabilities,398.2011249900097,,accept,,extraction,,False,False,True,True,True,True
20260920T192325Z,test-8,8,openai/gpt-oss-20b,total.creditcardprice,currency,"50,000",4320.833874997334,,PASS,0.98,"{""PASS"": 0.99, ""UNCERTAIN"": 0.0, ""FAIL"": 0.01}",0.9,,,"Jev selected PASS with confidence 0.98; distribution [PASS=0.99, FAIL=0.01, UNCERTAIN=0.00]; value appears verbatim in the document (noul=0.90).",derived_from_jev_probabilities,398.2011249900097,,accept,"50,000",extraction,"50,000",True,False,True,True,True,True
20260920T192325Z,test-8,8,openai/gpt-oss-20b,total.menuqty_cnt,number,1,4320.833874997334,,FAIL,0.62,"{""PASS"": 0.24, ""UNCERTAIN"": 0.02, ""FAIL"": 0.74}",0.57,1,0.37,"Jev selected FAIL with confidence 0.62; distribution [FAIL=0.74, PASS=0.24, UNCERTAIN=0.02]; verbatim presence is ambiguous (noul=0.57); suggests corrected value '1' (confidence 0.37).",derived_from_jev_probabilities,398.2011249900097,,review,1,extraction,,False,False,False,False,False,False
20260920T192325Z,test-8,8,openai/gpt-oss-20b,total.total_price,currency,"50,000",4320.833874997334,,PASS,1.0,"{""PASS"": 1.0, ""UNCERTAIN"": 0.0, ""FAIL"": 0.0}",0.92,,,"Jev selected PASS with confidence 1.00; distribution [PASS=1.00, UNCERTAIN=0.00, FAIL=0.00]; value appears verbatim in the document (noul=0.92).",derived_from_jev_probabilities,398.2011249900097,,accept,"50,000",extraction,"50,000",True,False,True,True,True,True
20260920T192325Z,test-9,9,openai/gpt-oss-20b,menu.first_item_cnt,number,,6935.897041010321,,PASS,0.45,"{""UNCERTAIN"": 0.11, ""FAIL"": 0.26, ""PASS"": 0.63}",0.03,,,"Jev selected PASS with confidence 0.45; distribution [PASS=0.63, FAIL=0.26, UNCERTAIN=0.11]; value does NOT appear verbatim in the document (noul=0.03).",derived_from_jev_probabilities,553.4532919991761,,review,,extraction,,False,False,True,True,True,True
20260920T192325Z,test-9,9,openai/gpt-oss-20b,menu.first_item_name,text,Bumbu Kaldu Ayam 1,6935.897041010321,,PASS,0.98,"{""UNCERTAIN"": 0.0, ""FAIL"": 0.01, ""PASS"": 0.99}",0.96,,,"Jev selected PASS with confidence 0.98; distribution [PASS=0.99, FAIL=0.01, UNCERTAIN=0.00]; value appears verbatim in the document (noul=0.96).",derived_from_jev_probabilities,553.4532919991761,,accept,Bumbu Kaldu Ayam 1,extraction,Bumbu Kaldu Ayam 1,True,False,True,True,True,True
20260920T192325Z,test-9,9,openai/gpt-oss-20b,menu.first_item_price,currency,36000,6935.897041010321,,PASS,0.97,"{""UNCERTAIN"": 0.01, ""FAIL"": 0.01, ""PASS"": 0.98}",0.94,,,"Jev selected PASS with confidence 0.97; distribution [PASS=0.98, UNCERTAIN=0.01, FAIL=0.01]; value appears verbatim in the document (noul=0.94).",derived_from_jev_probabilities,553.4532919991761,,accept,36000,extraction,36000,True,False,True,True,True,True
20260920T192325Z,test-9,9,openai/gpt-oss-20b,sub_total.discount_price,currency,,6935.897041010321,,FAIL,0.53,"{""UNCERTAIN"": 0.0, ""FAIL"": 0.69, ""PASS"": 0.31}",0.06,0%,0.31,"Jev selected FAIL with confidence 0.53; distribution [FAIL=0.69, PASS=0.31, UNCERTAIN=0.00]; value does NOT appear verbatim in the document (noul=0.06); suggests corrected value '0%' (confidence 0.31).",derived_from_jev_probabilities,553.4532919991761,,review,,extraction,,False,False,True,True,True,True
20260920T192325Z,test-9,9,openai/gpt-oss-20b,sub_total.service_price,currency,,6935.897041010321,,PASS,0.9,"{""UNCERTAIN"": 0.0, ""FAIL"": 0.06, ""PASS"": 0.94}",0.04,,,"Jev selected PASS with confidence 0.90; distribution [PASS=0.94, FAIL=0.06, UNCERTAIN=0.00]; value does NOT appear verbatim in the document (noul=0.04).",derived_from_jev_probabilities,553.4532919991761,,accept,,extraction,,False,False,True,True,True,True
20260920T192325Z,test-9,9,openai/gpt-oss-20b,sub_total.subtotal_price,currency,36000,6935.897041010321,,PASS,1.0,"{""UNCERTAIN"": 0.0, ""FAIL"": 0.0, ""PASS"": 1.0}",0.95,,,"Jev selected PASS with confidence 1.00; distribution [PASS=1.00, UNCERTAIN=0.00, FAIL=0.00]; value appears verbatim in the document (noul=0.95).",derived_from_jev_probabilities,553.4532919991761,,accept,36000,extraction,36000,True,False,True,True,True,True
20260920T192325Z,test-9,9,openai/gpt-oss-20b,sub_total.tax_price,currency,,6935.897041010321,,PASS,0.95,"{""UNCERTAIN"": 0.0, ""FAIL"": 0.03, ""PASS"": 0.97}",0.05,,,"Jev selected PASS with confidence 0.95; distribution [PASS=0.97, FAIL=0.03, UNCERTAIN=0.00]; value does NOT appear verbatim in the document (noul=0.05).",derived_from_jev_probabilities,553.4532919991761,,accept,,extraction,,False,False,True,True,True,True
